timestamp,symbol,price,change_pct,buy_pct,sell_pct
2026-07-17T15:40:04.910461+00:00,APD,300.22,0.99,47,53,300.22,296.87,305.25,310.28,1.5
2026-07-17T15:40:04.910461+00:00,GLW,153.39,-3.16,47,53,153.39,148.48,160.75,168.11,1.5
2026-07-17T15:40:04.910461+00:00,DAL,84.95,-2.02,47,53,84.95,83.72,86.8,88.64,1.5
2026-07-17T15:40:04.910461+00:00,GILD,138,1.25,47,53,138,136.07,140.89,143.78,1.5
2026-07-17T15:40:04.910461+00:00,LVS,45.4,-0.66,47,53,45.4,45.12,45.82,46.24,1.5
2026-07-17T15:40:04.910461+00:00,NRG,130.62,-1.6,47,53,130.62,128.73,133.45,136.29,1.5
2026-07-17T15:40:04.910461+00:00,DGX,211.53,1.01,47,53,211.53,209.31,214.86,218.19,1.5
2026-07-17T15:40:04.910461+00:00,TKO,185.08,0.16,47,53,185.08,182.97,188.25,191.41,1.5
2026-07-17T15:40:04.910461+00:00,USB,63.99,-0.03,47,53,63.99,63.25,65.11,66.23,1.51
2026-07-17T15:40:04.910461+00:00,VRSN,275.52,0.11,47,53,275.52,272.66,279.8,284.08,1.5
2026-07-17T15:40:04.910461+00:00,VTRS,17.43,0.58,47,53,17.43,17.23,17.73,18.04,1.5
2026-07-17T15:40:04.910461+00:00,MMM,162.29,0.32,46,54,162.29,160.74,164.61,166.94,1.5
2026-07-17T15:40:04.910461+00:00,AMT,170.65,1.02,46,54,170.65,169.13,172.92,175.19,1.49
2026-07-17T15:40:04.910461+00:00,CTVA,87.15,0.58,46,54,87.15,86.31,88.41,89.68,1.5
2026-07-17T15:40:04.910461+00:00,CCI,79.45,0.91,46,54,79.45,78.53,80.82,82.19,1.49
2026-07-17T15:40:04.910461+00:00,ERIE,228.72,1.23,46,54,228.72,224.12,235.62,242.52,1.5
2026-07-17T15:40:04.910461+00:00,INTC,93.76,-3.32,46,54,93.76,90.49,98.67,103.57,1.5
2026-07-17T15:40:04.910461+00:00,KR,59.54,1.59,46,54,59.54,58.99,60.37,61.19,1.51
2026-07-17T15:40:04.910461+00:00,QCOM,167.73,-1.69,46,54,167.73,164.97,171.87,176.02,1.5
2026-07-17T15:40:04.910461+00:00,RF,31.96,-1.36,46,54,31.96,31.46,32.72,33.47,1.52
2026-07-17T15:40:04.910461+00:00,SBAC,186.86,0.98,46,54,186.86,183.66,191.66,196.47,1.5
2026-07-17T15:40:04.910461+00:00,TRGP,283.22,1.05,46,54,283.22,281.51,285.79,288.36,1.5
2026-07-17T15:40:04.910461+00:00,DDOG,257.04,-2.01,45,55,257.04,249.11,268.94,280.84,1.5
2026-07-17T15:40:04.910461+00:00,IEX,228.22,-0.32,45,55,228.22,225.34,232.54,236.85,1.5
2026-07-17T15:40:04.910461+00:00,NFLX,68.8,-7.46,45,55,68.8,66.81,71.78,74.76,1.5
2026-07-17T15:40:04.910461+00:00,TGT,141.81,1.14,45,55,141.81,139.99,144.55,147.29,1.51
2026-07-17T15:40:04.910461+00:00,ABT,100.5,1.69,44,56,100.5,99.46,102.07,103.63,1.51
2026-07-17T15:40:04.910461+00:00,COF,208.14,-1.79,44,56,208.14,205.84,211.59,215.05,1.5
2026-07-17T15:40:04.910461+00:00,EW,86.17,-1.9,44,56,86.17,85.29,87.49,88.81,1.5
2026-07-17T15:40:04.910461+00:00,EOG,139.42,0.69,44,56,139.42,138.21,141.23,143.04,1.5
2026-07-17T15:40:04.910461+00:00,XOM,147.99,1.4,44,56,147.99,146.65,150.01,152.03,1.51
2026-07-17T15:40:04.910461+00:00,FOXA,56.71,-0.18,44,56,56.71,56.17,57.51,58.31,1.48
2026-07-17T15:40:04.910461+00:00,KEY,23.78,-0.88,44,56,23.78,23.54,24.14,24.51,1.5
2026-07-17T15:40:04.910461+00:00,KLAC,211.04,-3.8,44,56,211.04,206.03,218.55,226.06,1.5
2026-07-17T15:40:04.910461+00:00,MNST,98.8,-1.14,44,56,98.8,97.31,101.03,103.26,1.5
